,sim_scenario,n_plus,n_minus,n_target,pi_target,gamma_selection_name,estimator,type,kernel,x,x_name,p,distributions,method_name,MSE,count_sim,facet_blocks
1557,sim_par_5,100,100,200,0.75,numerical,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.009277911842368092,100,"sim_par_5, pi_target = 0.75"
1558,sim_par_5,100,100,200,0.75,numerical,ipr,V,laplacian,200,n_target=n_source,5,Gaussian,ipr_V_numerical_laplacian,0.013855849423629276,100,"sim_par_5, pi_target = 0.75"
1559,sim_par_5,100,100,200,0.75,numerical,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.01361461114948874,100,"sim_par_5, pi_target = 0.75"
1560,sim_par_5,100,100,200,0.75,one_over_p,ipr,U,laplacian,200,n_target=n_source,5,Gaussian,ipr_U_one_over_p_laplacian,0.010742409177319607,100,"sim_par_5, pi_target = 0.75"
1561,sim_par_5,100,100,200,0.75,one_over_p,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.011399817445629123,100,"sim_par_5, pi_target = 0.75"
1562,sim_par_5,100,100,200,0.75,one_over_p,ipr,V,laplacian,200,n_target=n_source,5,Gaussian,ipr_V_one_over_p_laplacian,0.00963037762221094,100,"sim_par_5, pi_target = 0.75"
1563,sim_par_5,100,100,200,0.75,one_over_p,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.009565043775096583,100,"sim_par_5, pi_target = 0.75"
1564,sim_par_5,100,100,200,0.75,one_over_p,nrm,U,laplacian,200,n_target=n_source,5,Gaussian,nrm_U_one_over_p_laplacian,0.010300506955765905,100,"sim_par_5, pi_target = 0.75"
1565,sim_par_5,100,100,200,0.75,one_over_p,nrm,U,rbf,200,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.010779463863378398,100,"sim_par_5, pi_target = 0.75"
1566,sim_par_5,100,100,200,0.75,one_over_p,nrm,V,laplacian,200,n_target=n_source,5,Gaussian,nrm_V_one_over_p_laplacian,0.006088533369702034,100,"sim_par_5, pi_target = 0.75"
1567,sim_par_5,100,100,200,0.75,one_over_p,nrm,V,rbf,200,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.006658763151590946,100,"sim_par_5, pi_target = 0.75"
1596,sim_par_5,150,150,300,0.75,bootstrap_mse,ipr,U,laplacian,300,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.0055454190802871305,100,"sim_par_5, pi_target = 0.75"
1597,sim_par_5,150,150,300,0.75,bootstrap_mse,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.005615396948992172,100,"sim_par_5, pi_target = 0.75"
1598,sim_par_5,150,150,300,0.75,bootstrap_mse,ipr,V,laplacian,300,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.00958511011021957,100,"sim_par_5, pi_target = 0.75"
1599,sim_par_5,150,150,300,0.75,bootstrap_mse,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.009502704558760313,100,"sim_par_5, pi_target = 0.75"
1600,sim_par_5,150,150,300,0.75,bootstrap_var,ipr,U,laplacian,300,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_laplacian,0.006160656303814452,100,"sim_par_5, pi_target = 0.75"
1601,sim_par_5,150,150,300,0.75,bootstrap_var,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.006490076890094089,100,"sim_par_5, pi_target = 0.75"
1602,sim_par_5,150,150,300,0.75,bootstrap_var,ipr,V,laplacian,300,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_laplacian,0.009360811688789425,100,"sim_par_5, pi_target = 0.75"
1603,sim_par_5,150,150,300,0.75,bootstrap_var,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.009645538608706311,100,"sim_par_5, pi_target = 0.75"
1604,sim_par_5,150,150,300,0.75,distance,ipr,U,laplacian,300,n_target=n_source,5,Gaussian,ipr_U_distance_laplacian,0.005130126372697326,100,"sim_par_5, pi_target = 0.75"
1605,sim_par_5,150,150,300,0.75,distance,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.0060952266984815266,100,"sim_par_5, pi_target = 0.75"
1606,sim_par_5,150,150,300,0.75,distance,ipr,V,laplacian,300,n_target=n_source,5,Gaussian,ipr_V_distance_laplacian,0.004798917529691074,100,"sim_par_5, pi_target = 0.75"
1607,sim_par_5,150,150,300,0.75,distance,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.004418049289483476,100,"sim_par_5, pi_target = 0.75"
1608,sim_par_5,150,150,300,0.75,grid,ipr,U,laplacian,300,n_target=n_source,5,Gaussian,ipr_U_grid_laplacian,0.00516071109492457,100,"sim_par_5, pi_target = 0.75"
1609,sim_par_5,150,150,300,0.75,grid,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.004725165684064371,100,"sim_par_5, pi_target = 0.75"
1610,sim_par_5,150,150,300,0.75,grid,ipr,V,laplacian,300,n_target=n_source,5,Gaussian,ipr_V_grid_laplacian,0.009360811688789425,100,"sim_par_5, pi_target = 0.75"
1611,sim_par_5,150,150,300,0.75,grid,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.008917783971533757,100,"sim_par_5, pi_target = 0.75"
1612,sim_par_5,150,150,300,0.75,numerical,ipr,U,laplacian,300,n_target=n_source,5,Gaussian,ipr_U_numerical_laplacian,0.00515377879608399,100,"sim_par_5, pi_target = 0.75"
1613,sim_par_5,150,150,300,0.75,numerical,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.0047289961937194295,100,"sim_par_5, pi_target = 0.75"
1614,sim_par_5,150,150,300,0.75,numerical,ipr,V,laplacian,300,n_target=n_source,5,Gaussian,ipr_V_numerical_laplacian,0.008736794174328991,100,"sim_par_5, pi_target = 0.75"
1615,sim_par_5,150,150,300,0.75,numerical,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.007187307992642254,100,"sim_par_5, pi_target = 0.75"
1616,sim_par_5,150,150,300,0.75,one_over_p,ipr,U,laplacian,300,n_target=n_source,5,Gaussian,ipr_U_one_over_p_laplacian,0.0052969248572795995,100,"sim_par_5, pi_target = 0.75"
1617,sim_par_5,150,150,300,0.75,one_over_p,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.00563580823620038,100,"sim_par_5, pi_target = 0.75"
1618,sim_par_5,150,150,300,0.75,one_over_p,ipr,V,laplacian,300,n_target=n_source,5,Gaussian,ipr_V_one_over_p_laplacian,0.005704337331762541,100,"sim_par_5, pi_target = 0.75"
1619,sim_par_5,150,150,300,0.75,one_over_p,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.005593550853981539,100,"sim_par_5, pi_target = 0.75"
1620,sim_par_5,150,150,300,0.75,one_over_p,nrm,U,laplacian,300,n_target=n_source,5,Gaussian,nrm_U_one_over_p_laplacian,0.005352656077382472,100,"sim_par_5, pi_target = 0.75"
1621,sim_par_5,150,150,300,0.75,one_over_p,nrm,U,rbf,300,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.005735889384388983,100,"sim_par_5, pi_target = 0.75"
1622,sim_par_5,150,150,300,0.75,one_over_p,nrm,V,laplacian,300,n_target=n_source,5,Gaussian,nrm_V_one_over_p_laplacian,0.0037875614098547873,100,"sim_par_5, pi_target = 0.75"
1623,sim_par_5,150,150,300,0.75,one_over_p,nrm,V,rbf,300,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.004182390045867382,100,"sim_par_5, pi_target = 0.75"
1652,sim_par_5,200,200,400,0.75,bootstrap_mse,ipr,U,laplacian,400,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.004441297473630577,100,"sim_par_5, pi_target = 0.75"
1653,sim_par_5,200,200,400,0.75,bootstrap_mse,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.004184375405868732,100,"sim_par_5, pi_target = 0.75"
1654,sim_par_5,200,200,400,0.75,bootstrap_mse,ipr,V,laplacian,400,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.006950153149645654,100,"sim_par_5, pi_target = 0.75"
1655,sim_par_5,200,200,400,0.75,bootstrap_mse,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.006432699415199694,100,"sim_par_5, pi_target = 0.75"
1656,sim_par_5,200,200,400,0.75,bootstrap_var,ipr,U,laplacian,400,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_laplacian,0.0049526416776650576,100,"sim_par_5, pi_target = 0.75"
1657,sim_par_5,200,200,400,0.75,bootstrap_var,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.005658317585386568,100,"sim_par_5, pi_target = 0.75"
1658,sim_par_5,200,200,400,0.75,bootstrap_var,ipr,V,laplacian,400,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_laplacian,0.006611592339567535,100,"sim_par_5, pi_target = 0.75"
1659,sim_par_5,200,200,400,0.75,bootstrap_var,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.006503772863627441,100,"sim_par_5, pi_target = 0.75"
1660,sim_par_5,200,200,400,0.75,distance,ipr,U,laplacian,400,n_target=n_source,5,Gaussian,ipr_U_distance_laplacian,0.004289070072147817,100,"sim_par_5, pi_target = 0.75"
1661,sim_par_5,200,200,400,0.75,distance,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.005366920549248457,100,"sim_par_5, pi_target = 0.75"
1662,sim_par_5,200,200,400,0.75,distance,ipr,V,laplacian,400,n_target=n_source,5,Gaussian,ipr_V_distance_laplacian,0.0037067717924573374,100,"sim_par_5, pi_target = 0.75"
1663,sim_par_5,200,200,400,0.75,distance,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.003422514132683647,100,"sim_par_5, pi_target = 0.75"
1664,sim_par_5,200,200,400,0.75,grid,ipr,U,laplacian,400,n_target=n_source,5,Gaussian,ipr_U_grid_laplacian,0.004347483124925235,100,"sim_par_5, pi_target = 0.75"
1665,sim_par_5,200,200,400,0.75,grid,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.003942918109616096,100,"sim_par_5, pi_target = 0.75"
1666,sim_par_5,200,200,400,0.75,grid,ipr,V,laplacian,400,n_target=n_source,5,Gaussian,ipr_V_grid_laplacian,0.006611592339567535,100,"sim_par_5, pi_target = 0.75"
1667,sim_par_5,200,200,400,0.75,grid,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.005728154735798737,100,"sim_par_5, pi_target = 0.75"
1668,sim_par_5,200,200,400,0.75,numerical,ipr,U,laplacian,400,n_target=n_source,5,Gaussian,ipr_U_numerical_laplacian,0.0043754683421638775,100,"sim_par_5, pi_target = 0.75"
1669,sim_par_5,200,200,400,0.75,numerical,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.003958880000569873,100,"sim_par_5, pi_target = 0.75"
1670,sim_par_5,200,200,400,0.75,numerical,ipr,V,laplacian,400,n_target=n_source,5,Gaussian,ipr_V_numerical_laplacian,0.006132810137811724,100,"sim_par_5, pi_target = 0.75"
1671,sim_par_5,200,200,400,0.75,numerical,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.004834896284384017,100,"sim_par_5, pi_target = 0.75"
1672,sim_par_5,200,200,400,0.75,one_over_p,ipr,U,laplacian,400,n_target=n_source,5,Gaussian,ipr_U_one_over_p_laplacian,0.004404547897892679,100,"sim_par_5, pi_target = 0.75"
1673,sim_par_5,200,200,400,0.75,one_over_p,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.0047377191541912965,100,"sim_par_5, pi_target = 0.75"
1674,sim_par_5,200,200,400,0.75,one_over_p,ipr,V,laplacian,400,n_target=n_source,5,Gaussian,ipr_V_one_over_p_laplacian,0.004164736468169008,100,"sim_par_5, pi_target = 0.75"
1675,sim_par_5,200,200,400,0.75,one_over_p,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.004279988784282356,100,"sim_par_5, pi_target = 0.75"
1676,sim_par_5,200,200,400,0.75,one_over_p,nrm,U,laplacian,400,n_target=n_source,5,Gaussian,nrm_U_one_over_p_laplacian,0.00458776398989623,100,"sim_par_5, pi_target = 0.75"
1677,sim_par_5,200,200,400,0.75,one_over_p,nrm,U,rbf,400,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.0049905596789730534,100,"sim_par_5, pi_target = 0.75"
1678,sim_par_5,200,200,400,0.75,one_over_p,nrm,V,laplacian,400,n_target=n_source,5,Gaussian,nrm_V_one_over_p_laplacian,0.0036162785586676873,100,"sim_par_5, pi_target = 0.75"
1679,sim_par_5,200,200,400,0.75,one_over_p,nrm,V,rbf,400,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.0039839881733624875,100,"sim_par_5, pi_target = 0.75"
1708,sim_par_5,250,250,500,0.75,bootstrap_mse,ipr,U,laplacian,500,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.003839967993835504,100,"sim_par_5, pi_target = 0.75"
1709,sim_par_5,250,250,500,0.75,bootstrap_mse,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.003613972351669147,100,"sim_par_5, pi_target = 0.75"
1710,sim_par_5,250,250,500,0.75,bootstrap_mse,ipr,V,laplacian,500,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.00552277684247351,100,"sim_par_5, pi_target = 0.75"
1711,sim_par_5,250,250,500,0.75,bootstrap_mse,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.005084891875552738,100,"sim_par_5, pi_target = 0.75"
1712,sim_par_5,250,250,500,0.75,bootstrap_var,ipr,U,laplacian,500,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_laplacian,0.004278703408033604,100,"sim_par_5, pi_target = 0.75"
1713,sim_par_5,250,250,500,0.75,bootstrap_var,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.004669680079726002,100,"sim_par_5, pi_target = 0.75"
1714,sim_par_5,250,250,500,0.75,bootstrap_var,ipr,V,laplacian,500,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_laplacian,0.005108570913469462,100,"sim_par_5, pi_target = 0.75"
1715,sim_par_5,250,250,500,0.75,bootstrap_var,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.0053150669073516585,100,"sim_par_5, pi_target = 0.75"
1716,sim_par_5,250,250,500,0.75,distance,ipr,U,laplacian,500,n_target=n_source,5,Gaussian,ipr_U_distance_laplacian,0.003990670688671322,100,"sim_par_5, pi_target = 0.75"
1717,sim_par_5,250,250,500,0.75,distance,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.004118744146251273,100,"sim_par_5, pi_target = 0.75"
1718,sim_par_5,250,250,500,0.75,distance,ipr,V,laplacian,500,n_target=n_source,5,Gaussian,ipr_V_distance_laplacian,0.003303499952425475,100,"sim_par_5, pi_target = 0.75"
1719,sim_par_5,250,250,500,0.75,distance,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.003123792477609074,100,"sim_par_5, pi_target = 0.75"
1720,sim_par_5,250,250,500,0.75,grid,ipr,U,laplacian,500,n_target=n_source,5,Gaussian,ipr_U_grid_laplacian,0.0037691645396781635,100,"sim_par_5, pi_target = 0.75"
1721,sim_par_5,250,250,500,0.75,grid,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.0034790472957179036,100,"sim_par_5, pi_target = 0.75"
1722,sim_par_5,250,250,500,0.75,grid,ipr,V,laplacian,500,n_target=n_source,5,Gaussian,ipr_V_grid_laplacian,0.005108570913469462,100,"sim_par_5, pi_target = 0.75"
1723,sim_par_5,250,250,500,0.75,grid,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.00471602105156511,100,"sim_par_5, pi_target = 0.75"
1724,sim_par_5,250,250,500,0.75,numerical,ipr,U,laplacian,500,n_target=n_source,5,Gaussian,ipr_U_numerical_laplacian,0.0037742384724668205,100,"sim_par_5, pi_target = 0.75"
1725,sim_par_5,250,250,500,0.75,numerical,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.003485119301415066,100,"sim_par_5, pi_target = 0.75"
1726,sim_par_5,250,250,500,0.75,numerical,ipr,V,laplacian,500,n_target=n_source,5,Gaussian,ipr_V_numerical_laplacian,0.00477197960832528,100,"sim_par_5, pi_target = 0.75"
1727,sim_par_5,250,250,500,0.75,numerical,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.004024392000268423,100,"sim_par_5, pi_target = 0.75"
1728,sim_par_5,250,250,500,0.75,one_over_p,ipr,U,laplacian,500,n_target=n_source,5,Gaussian,ipr_U_one_over_p_laplacian,0.0038438521506721527,100,"sim_par_5, pi_target = 0.75"
1729,sim_par_5,250,250,500,0.75,one_over_p,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.004131997951009564,100,"sim_par_5, pi_target = 0.75"
1730,sim_par_5,250,250,500,0.75,one_over_p,ipr,V,laplacian,500,n_target=n_source,5,Gaussian,ipr_V_one_over_p_laplacian,0.003513434951834757,100,"sim_par_5, pi_target = 0.75"
1731,sim_par_5,250,250,500,0.75,one_over_p,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.003708026541742914,100,"sim_par_5, pi_target = 0.75"
1732,sim_par_5,250,250,500,0.75,one_over_p,nrm,U,laplacian,500,n_target=n_source,5,Gaussian,nrm_U_one_over_p_laplacian,0.003803918674944528,100,"sim_par_5, pi_target = 0.75"
1733,sim_par_5,250,250,500,0.75,one_over_p,nrm,U,rbf,500,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.004147385873744895,100,"sim_par_5, pi_target = 0.75"
1734,sim_par_5,250,250,500,0.75,one_over_p,nrm,V,laplacian,500,n_target=n_source,5,Gaussian,nrm_V_one_over_p_laplacian,0.003144331227244541,100,"sim_par_5, pi_target = 0.75"
1735,sim_par_5,250,250,500,0.75,one_over_p,nrm,V,rbf,500,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.0034510843945117177,100,"sim_par_5, pi_target = 0.75"
1764,sim_par_6,50,50,100,0.75,bootstrap_mse,ipr,U,laplacian,100,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.006979533661968182,100,"sim_par_6, pi_target = 0.75"
1765,sim_par_6,50,50,100,0.75,bootstrap_mse,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.006933489867778891,100,"sim_par_6, pi_target = 0.75"
1766,sim_par_6,50,50,100,0.75,bootstrap_mse,ipr,V,laplacian,100,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.010738943643262564,100,"sim_par_6, pi_target = 0.75"
1767,sim_par_6,50,50,100,0.75,bootstrap_mse,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.011277045950624478,100,"sim_par_6, pi_target = 0.75"
1768,sim_par_6,50,50,100,0.75,bootstrap_var,ipr,U,laplacian,100,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_laplacian,0.0068853541764464345,100,"sim_par_6, pi_target = 0.75"
1769,sim_par_6,50,50,100,0.75,bootstrap_var,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.007787836124099341,100,"sim_par_6, pi_target = 0.75"
1770,sim_par_6,50,50,100,0.75,bootstrap_var,ipr,V,laplacian,100,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_laplacian,0.010018238890544214,100,"sim_par_6, pi_target = 0.75"
1771,sim_par_6,50,50,100,0.75,bootstrap_var,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.0111064385264362,100,"sim_par_6, pi_target = 0.75"
1772,sim_par_6,50,50,100,0.75,distance,ipr,U,laplacian,100,n_target=n_source,5,Gaussian,ipr_U_distance_laplacian,0.006638031285030484,100,"sim_par_6, pi_target = 0.75"
1773,sim_par_6,50,50,100,0.75,distance,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.007841277559156125,100,"sim_par_6, pi_target = 0.75"
1774,sim_par_6,50,50,100,0.75,distance,ipr,V,laplacian,100,n_target=n_source,5,Gaussian,ipr_V_distance_laplacian,0.0063799343508382025,100,"sim_par_6, pi_target = 0.75"
1775,sim_par_6,50,50,100,0.75,distance,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.006800527541190723,100,"sim_par_6, pi_target = 0.75"
1776,sim_par_6,50,50,100,0.75,grid,ipr,U,laplacian,100,n_target=n_source,5,Gaussian,ipr_U_grid_laplacian,0.006369009092389312,100,"sim_par_6, pi_target = 0.75"
1777,sim_par_6,50,50,100,0.75,grid,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.00640867157735244,100,"sim_par_6, pi_target = 0.75"
1778,sim_par_6,50,50,100,0.75,grid,ipr,V,laplacian,100,n_target=n_source,5,Gaussian,ipr_V_grid_laplacian,0.010018238890544214,100,"sim_par_6, pi_target = 0.75"
1779,sim_par_6,50,50,100,0.75,grid,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.010880020325668139,100,"sim_par_6, pi_target = 0.75"
1780,sim_par_6,50,50,100,0.75,numerical,ipr,U,laplacian,100,n_target=n_source,5,Gaussian,ipr_U_numerical_laplacian,0.0063707394830307025,100,"sim_par_6, pi_target = 0.75"
1781,sim_par_6,50,50,100,0.75,numerical,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.006425545070890704,100,"sim_par_6, pi_target = 0.75"
1782,sim_par_6,50,50,100,0.75,numerical,ipr,V,laplacian,100,n_target=n_source,5,Gaussian,ipr_V_numerical_laplacian,0.009224682267311497,100,"sim_par_6, pi_target = 0.75"
1783,sim_par_6,50,50,100,0.75,numerical,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.008858546415662746,100,"sim_par_6, pi_target = 0.75"
1784,sim_par_6,50,50,100,0.75,one_over_p,ipr,U,laplacian,100,n_target=n_source,5,Gaussian,ipr_U_one_over_p_laplacian,0.00644280780202956,100,"sim_par_6, pi_target = 0.75"
1785,sim_par_6,50,50,100,0.75,one_over_p,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.00711693691408161,100,"sim_par_6, pi_target = 0.75"
1786,sim_par_6,50,50,100,0.75,one_over_p,ipr,V,laplacian,100,n_target=n_source,5,Gaussian,ipr_V_one_over_p_laplacian,0.0064916651575689975,100,"sim_par_6, pi_target = 0.75"
1787,sim_par_6,50,50,100,0.75,one_over_p,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.006840170985965432,100,"sim_par_6, pi_target = 0.75"
1788,sim_par_6,50,50,100,0.75,one_over_p,nrm,U,laplacian,100,n_target=n_source,5,Gaussian,nrm_U_one_over_p_laplacian,0.006223103365937284,100,"sim_par_6, pi_target = 0.75"
1789,sim_par_6,50,50,100,0.75,one_over_p,nrm,U,rbf,100,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.006579724373940537,100,"sim_par_6, pi_target = 0.75"
1790,sim_par_6,50,50,100,0.75,one_over_p,nrm,V,laplacian,100,n_target=n_source,5,Gaussian,nrm_V_one_over_p_laplacian,0.00427735842458451,100,"sim_par_6, pi_target = 0.75"
1791,sim_par_6,50,50,100,0.75,one_over_p,nrm,V,rbf,100,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.004584016695338734,100,"sim_par_6, pi_target = 0.75"
1820,sim_par_6,100,100,200,0.75,bootstrap_mse,ipr,U,laplacian,200,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.0038609979365920692,100,"sim_par_6, pi_target = 0.75"
1821,sim_par_6,100,100,200,0.75,bootstrap_mse,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.0038547658358696634,100,"sim_par_6, pi_target = 0.75"
1822,sim_par_6,100,100,200,0.75,bootstrap_mse,ipr,V,laplacian,200,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.004908216739871309,100,"sim_par_6, pi_target = 0.75"
1823,sim_par_6,100,100,200,0.75,bootstrap_mse,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.004923876658090173,100,"sim_par_6, pi_target = 0.75"
1824,sim_par_6,100,100,200,0.75,bootstrap_var,ipr,U,laplacian,200,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_laplacian,0.003675269283974502,100,"sim_par_6, pi_target = 0.75"
1825,sim_par_6,100,100,200,0.75,bootstrap_var,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.0038941644424107685,100,"sim_par_6, pi_target = 0.75"
1826,sim_par_6,100,100,200,0.75,bootstrap_var,ipr,V,laplacian,200,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_laplacian,0.004706631679041893,100,"sim_par_6, pi_target = 0.75"
1827,sim_par_6,100,100,200,0.75,bootstrap_var,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.004358337752637918,100,"sim_par_6, pi_target = 0.75"
1828,sim_par_6,100,100,200,0.75,distance,ipr,U,laplacian,200,n_target=n_source,5,Gaussian,ipr_U_distance_laplacian,0.0037332464460405547,100,"sim_par_6, pi_target = 0.75"
1829,sim_par_6,100,100,200,0.75,distance,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.0036808640258474516,100,"sim_par_6, pi_target = 0.75"
1830,sim_par_6,100,100,200,0.75,distance,ipr,V,laplacian,200,n_target=n_source,5,Gaussian,ipr_V_distance_laplacian,0.0038247633365654774,100,"sim_par_6, pi_target = 0.75"
1831,sim_par_6,100,100,200,0.75,distance,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.003981404902096436,100,"sim_par_6, pi_target = 0.75"
1832,sim_par_6,100,100,200,0.75,grid,ipr,U,laplacian,200,n_target=n_source,5,Gaussian,ipr_U_grid_laplacian,0.0036507399082274412,100,"sim_par_6, pi_target = 0.75"
1833,sim_par_6,100,100,200,0.75,grid,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.003569636293041456,100,"sim_par_6, pi_target = 0.75"
1834,sim_par_6,100,100,200,0.75,grid,ipr,V,laplacian,200,n_target=n_source,5,Gaussian,ipr_V_grid_laplacian,0.004687448628684548,100,"sim_par_6, pi_target = 0.75"
