,sim_scenario,n_plus,n_minus,n_target,pi_target,gamma_selection_name,estimator,type,kernel,x,x_name,p,distributions,method_name,MSE,facet_blocks
993,sim_par_6,100,100,200,0.75,numerical,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.004032398646231489,"p = 5, sim_par_6, pi_target = 0.75"
996,sim_par_6,100,100,200,0.75,one_over_p,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.0035559714833675155,"p = 5, sim_par_6, pi_target = 0.75"
999,sim_par_6,100,100,200,0.75,one_over_p,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.0035048968261695568,"p = 5, sim_par_6, pi_target = 0.75"
1002,sim_par_6,100,100,200,0.75,one_over_p,nrm,U,rbf,200,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.003551945658068831,"p = 5, sim_par_6, pi_target = 0.75"
1005,sim_par_6,100,100,200,0.75,one_over_p,nrm,V,rbf,200,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.0029546991634112393,"p = 5, sim_par_6, pi_target = 0.75"
1050,sim_par_6,150,150,300,0.75,bootstrap_mse,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.0019358191244191502,"p = 5, sim_par_6, pi_target = 0.75"
1053,sim_par_6,150,150,300,0.75,bootstrap_mse,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.0021896175238255533,"p = 5, sim_par_6, pi_target = 0.75"
1056,sim_par_6,150,150,300,0.75,bootstrap_var,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.0020429638522893403,"p = 5, sim_par_6, pi_target = 0.75"
1059,sim_par_6,150,150,300,0.75,bootstrap_var,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.002326717803237949,"p = 5, sim_par_6, pi_target = 0.75"
1062,sim_par_6,150,150,300,0.75,distance,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.00200908267512773,"p = 5, sim_par_6, pi_target = 0.75"
1065,sim_par_6,150,150,300,0.75,distance,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.0021318609035019553,"p = 5, sim_par_6, pi_target = 0.75"
1068,sim_par_6,150,150,300,0.75,grid,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.001826797195290321,"p = 5, sim_par_6, pi_target = 0.75"
1071,sim_par_6,150,150,300,0.75,grid,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.0022310679603595495,"p = 5, sim_par_6, pi_target = 0.75"
1074,sim_par_6,150,150,300,0.75,numerical,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.0018248802035035344,"p = 5, sim_par_6, pi_target = 0.75"
1077,sim_par_6,150,150,300,0.75,numerical,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.0020076071460119176,"p = 5, sim_par_6, pi_target = 0.75"
1080,sim_par_6,150,150,300,0.75,one_over_p,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.0017986939756411027,"p = 5, sim_par_6, pi_target = 0.75"
1083,sim_par_6,150,150,300,0.75,one_over_p,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.001926809077972154,"p = 5, sim_par_6, pi_target = 0.75"
1086,sim_par_6,150,150,300,0.75,one_over_p,nrm,U,rbf,300,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.0017629310441362783,"p = 5, sim_par_6, pi_target = 0.75"
1089,sim_par_6,150,150,300,0.75,one_over_p,nrm,V,rbf,300,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.0015125571762837657,"p = 5, sim_par_6, pi_target = 0.75"
1134,sim_par_6,200,200,400,0.75,bootstrap_mse,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.0014709833150849028,"p = 5, sim_par_6, pi_target = 0.75"
1137,sim_par_6,200,200,400,0.75,bootstrap_mse,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.0016031186644147439,"p = 5, sim_par_6, pi_target = 0.75"
1140,sim_par_6,200,200,400,0.75,bootstrap_var,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.001460143224854046,"p = 5, sim_par_6, pi_target = 0.75"
1143,sim_par_6,200,200,400,0.75,bootstrap_var,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.0017301768552536179,"p = 5, sim_par_6, pi_target = 0.75"
1146,sim_par_6,200,200,400,0.75,distance,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.001553732637884074,"p = 5, sim_par_6, pi_target = 0.75"
1149,sim_par_6,200,200,400,0.75,distance,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.0015819820040690515,"p = 5, sim_par_6, pi_target = 0.75"
1152,sim_par_6,200,200,400,0.75,grid,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.0014134624816612945,"p = 5, sim_par_6, pi_target = 0.75"
1155,sim_par_6,200,200,400,0.75,grid,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.0014932735098811885,"p = 5, sim_par_6, pi_target = 0.75"
1158,sim_par_6,200,200,400,0.75,numerical,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.001425803055094907,"p = 5, sim_par_6, pi_target = 0.75"
1161,sim_par_6,200,200,400,0.75,numerical,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.0014084267029511829,"p = 5, sim_par_6, pi_target = 0.75"
1164,sim_par_6,200,200,400,0.75,one_over_p,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.0015165752660552798,"p = 5, sim_par_6, pi_target = 0.75"
1167,sim_par_6,200,200,400,0.75,one_over_p,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.0015197971559393745,"p = 5, sim_par_6, pi_target = 0.75"
1170,sim_par_6,200,200,400,0.75,one_over_p,nrm,U,rbf,400,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.0015674820904672782,"p = 5, sim_par_6, pi_target = 0.75"
1173,sim_par_6,200,200,400,0.75,one_over_p,nrm,V,rbf,400,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.0014247824632558595,"p = 5, sim_par_6, pi_target = 0.75"
1218,sim_par_6,250,250,500,0.75,bootstrap_mse,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.001251940594003896,"p = 5, sim_par_6, pi_target = 0.75"
1221,sim_par_6,250,250,500,0.75,bootstrap_mse,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.001360055987197958,"p = 5, sim_par_6, pi_target = 0.75"
1224,sim_par_6,250,250,500,0.75,bootstrap_var,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.0013693799093406867,"p = 5, sim_par_6, pi_target = 0.75"
1227,sim_par_6,250,250,500,0.75,bootstrap_var,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.001442894735871974,"p = 5, sim_par_6, pi_target = 0.75"
1230,sim_par_6,250,250,500,0.75,distance,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.0013424201013529614,"p = 5, sim_par_6, pi_target = 0.75"
1233,sim_par_6,250,250,500,0.75,distance,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.001332557694601221,"p = 5, sim_par_6, pi_target = 0.75"
1236,sim_par_6,250,250,500,0.75,grid,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.001271715835418483,"p = 5, sim_par_6, pi_target = 0.75"
1239,sim_par_6,250,250,500,0.75,grid,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.0012806990888312593,"p = 5, sim_par_6, pi_target = 0.75"
1242,sim_par_6,250,250,500,0.75,numerical,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.0012796367202185968,"p = 5, sim_par_6, pi_target = 0.75"
1245,sim_par_6,250,250,500,0.75,numerical,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.0012703444999826897,"p = 5, sim_par_6, pi_target = 0.75"
1248,sim_par_6,250,250,500,0.75,one_over_p,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.0013603493591865712,"p = 5, sim_par_6, pi_target = 0.75"
1251,sim_par_6,250,250,500,0.75,one_over_p,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.0013404198890665077,"p = 5, sim_par_6, pi_target = 0.75"
1254,sim_par_6,250,250,500,0.75,one_over_p,nrm,U,rbf,500,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.0013777307914238713,"p = 5, sim_par_6, pi_target = 0.75"
1257,sim_par_6,250,250,500,0.75,one_over_p,nrm,V,rbf,500,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.0012795647385301148,"p = 5, sim_par_6, pi_target = 0.75"
883,sim_par_6,50,50,100,0.75,bootstrap_mse,ipr,U,rbf,100,n_target=n_source,10,Gaussian,ipr_U_bootstrap_mse_rbf,0.004808918741288679,"p = 10, sim_par_6, pi_target = 0.75"
886,sim_par_6,50,50,100,0.75,bootstrap_mse,ipr,V,rbf,100,n_target=n_source,10,Gaussian,ipr_V_bootstrap_mse_rbf,0.0054762215712037075,"p = 10, sim_par_6, pi_target = 0.75"
889,sim_par_6,50,50,100,0.75,bootstrap_var,ipr,U,rbf,100,n_target=n_source,10,Gaussian,ipr_U_bootstrap_var_rbf,0.005066838722010768,"p = 10, sim_par_6, pi_target = 0.75"
892,sim_par_6,50,50,100,0.75,bootstrap_var,ipr,V,rbf,100,n_target=n_source,10,Gaussian,ipr_V_bootstrap_var_rbf,0.005334223817209648,"p = 10, sim_par_6, pi_target = 0.75"
895,sim_par_6,50,50,100,0.75,distance,ipr,U,rbf,100,n_target=n_source,10,Gaussian,ipr_U_distance_rbf,0.005134033341260435,"p = 10, sim_par_6, pi_target = 0.75"
898,sim_par_6,50,50,100,0.75,distance,ipr,V,rbf,100,n_target=n_source,10,Gaussian,ipr_V_distance_rbf,0.005072263762019044,"p = 10, sim_par_6, pi_target = 0.75"
901,sim_par_6,50,50,100,0.75,grid,ipr,U,rbf,100,n_target=n_source,10,Gaussian,ipr_U_grid_rbf,0.004980801648905478,"p = 10, sim_par_6, pi_target = 0.75"
904,sim_par_6,50,50,100,0.75,grid,ipr,V,rbf,100,n_target=n_source,10,Gaussian,ipr_V_grid_rbf,0.005362457869212813,"p = 10, sim_par_6, pi_target = 0.75"
907,sim_par_6,50,50,100,0.75,numerical,ipr,U,rbf,100,n_target=n_source,10,Gaussian,ipr_U_numerical_rbf,0.005024810439163664,"p = 10, sim_par_6, pi_target = 0.75"
910,sim_par_6,50,50,100,0.75,numerical,ipr,V,rbf,100,n_target=n_source,10,Gaussian,ipr_V_numerical_rbf,0.010689509324172803,"p = 10, sim_par_6, pi_target = 0.75"
913,sim_par_6,50,50,100,0.75,one_over_p,ipr,U,rbf,100,n_target=n_source,10,Gaussian,ipr_U_one_over_p_rbf,0.005234165650572835,"p = 10, sim_par_6, pi_target = 0.75"
916,sim_par_6,50,50,100,0.75,one_over_p,ipr,V,rbf,100,n_target=n_source,10,Gaussian,ipr_V_one_over_p_rbf,0.005563896011718214,"p = 10, sim_par_6, pi_target = 0.75"
919,sim_par_6,50,50,100,0.75,one_over_p,nrm,U,rbf,100,n_target=n_source,10,Gaussian,nrm_U_one_over_p_rbf,0.00501204375607217,"p = 10, sim_par_6, pi_target = 0.75"
922,sim_par_6,50,50,100,0.75,one_over_p,nrm,V,rbf,100,n_target=n_source,10,Gaussian,nrm_V_one_over_p_rbf,0.003492195770086593,"p = 10, sim_par_6, pi_target = 0.75"
967,sim_par_6,100,100,200,0.75,bootstrap_mse,ipr,U,rbf,200,n_target=n_source,10,Gaussian,ipr_U_bootstrap_mse_rbf,0.0024187849509494505,"p = 10, sim_par_6, pi_target = 0.75"
970,sim_par_6,100,100,200,0.75,bootstrap_mse,ipr,V,rbf,200,n_target=n_source,10,Gaussian,ipr_V_bootstrap_mse_rbf,0.0024730767360753862,"p = 10, sim_par_6, pi_target = 0.75"
973,sim_par_6,100,100,200,0.75,bootstrap_var,ipr,U,rbf,200,n_target=n_source,10,Gaussian,ipr_U_bootstrap_var_rbf,0.002509491894493964,"p = 10, sim_par_6, pi_target = 0.75"
976,sim_par_6,100,100,200,0.75,bootstrap_var,ipr,V,rbf,200,n_target=n_source,10,Gaussian,ipr_V_bootstrap_var_rbf,0.0025482441084224137,"p = 10, sim_par_6, pi_target = 0.75"
979,sim_par_6,100,100,200,0.75,distance,ipr,U,rbf,200,n_target=n_source,10,Gaussian,ipr_U_distance_rbf,0.002477120377709704,"p = 10, sim_par_6, pi_target = 0.75"
982,sim_par_6,100,100,200,0.75,distance,ipr,V,rbf,200,n_target=n_source,10,Gaussian,ipr_V_distance_rbf,0.002382127350065325,"p = 10, sim_par_6, pi_target = 0.75"
985,sim_par_6,100,100,200,0.75,grid,ipr,U,rbf,200,n_target=n_source,10,Gaussian,ipr_U_grid_rbf,0.0024592432413197934,"p = 10, sim_par_6, pi_target = 0.75"
988,sim_par_6,100,100,200,0.75,grid,ipr,V,rbf,200,n_target=n_source,10,Gaussian,ipr_V_grid_rbf,0.002476091847326021,"p = 10, sim_par_6, pi_target = 0.75"
991,sim_par_6,100,100,200,0.75,numerical,ipr,U,rbf,200,n_target=n_source,10,Gaussian,ipr_U_numerical_rbf,0.002461892392482984,"p = 10, sim_par_6, pi_target = 0.75"
994,sim_par_6,100,100,200,0.75,numerical,ipr,V,rbf,200,n_target=n_source,10,Gaussian,ipr_V_numerical_rbf,0.004045808679964816,"p = 10, sim_par_6, pi_target = 0.75"
997,sim_par_6,100,100,200,0.75,one_over_p,ipr,U,rbf,200,n_target=n_source,10,Gaussian,ipr_U_one_over_p_rbf,0.0026372972952841112,"p = 10, sim_par_6, pi_target = 0.75"
1000,sim_par_6,100,100,200,0.75,one_over_p,ipr,V,rbf,200,n_target=n_source,10,Gaussian,ipr_V_one_over_p_rbf,0.002564889221645268,"p = 10, sim_par_6, pi_target = 0.75"
1003,sim_par_6,100,100,200,0.75,one_over_p,nrm,U,rbf,200,n_target=n_source,10,Gaussian,nrm_U_one_over_p_rbf,0.002576409945516998,"p = 10, sim_par_6, pi_target = 0.75"
1006,sim_par_6,100,100,200,0.75,one_over_p,nrm,V,rbf,200,n_target=n_source,10,Gaussian,nrm_V_one_over_p_rbf,0.0022280646234215757,"p = 10, sim_par_6, pi_target = 0.75"
1051,sim_par_6,150,150,300,0.75,bootstrap_mse,ipr,U,rbf,300,n_target=n_source,10,Gaussian,ipr_U_bootstrap_mse_rbf,0.0012706108696487737,"p = 10, sim_par_6, pi_target = 0.75"
1054,sim_par_6,150,150,300,0.75,bootstrap_mse,ipr,V,rbf,300,n_target=n_source,10,Gaussian,ipr_V_bootstrap_mse_rbf,0.0015030619222869614,"p = 10, sim_par_6, pi_target = 0.75"
1057,sim_par_6,150,150,300,0.75,bootstrap_var,ipr,U,rbf,300,n_target=n_source,10,Gaussian,ipr_U_bootstrap_var_rbf,0.0012789319524943604,"p = 10, sim_par_6, pi_target = 0.75"
1060,sim_par_6,150,150,300,0.75,bootstrap_var,ipr,V,rbf,300,n_target=n_source,10,Gaussian,ipr_V_bootstrap_var_rbf,0.001479071877842357,"p = 10, sim_par_6, pi_target = 0.75"
1063,sim_par_6,150,150,300,0.75,distance,ipr,U,rbf,300,n_target=n_source,10,Gaussian,ipr_U_distance_rbf,0.0012618277982335323,"p = 10, sim_par_6, pi_target = 0.75"
1066,sim_par_6,150,150,300,0.75,distance,ipr,V,rbf,300,n_target=n_source,10,Gaussian,ipr_V_distance_rbf,0.0015032946385166825,"p = 10, sim_par_6, pi_target = 0.75"
1069,sim_par_6,150,150,300,0.75,grid,ipr,U,rbf,300,n_target=n_source,10,Gaussian,ipr_U_grid_rbf,0.0013057067075706301,"p = 10, sim_par_6, pi_target = 0.75"
1072,sim_par_6,150,150,300,0.75,grid,ipr,V,rbf,300,n_target=n_source,10,Gaussian,ipr_V_grid_rbf,0.0014787301727976624,"p = 10, sim_par_6, pi_target = 0.75"
1075,sim_par_6,150,150,300,0.75,numerical,ipr,U,rbf,300,n_target=n_source,10,Gaussian,ipr_U_numerical_rbf,0.0012926497749301664,"p = 10, sim_par_6, pi_target = 0.75"
1078,sim_par_6,150,150,300,0.75,numerical,ipr,V,rbf,300,n_target=n_source,10,Gaussian,ipr_V_numerical_rbf,0.0020558252127927516,"p = 10, sim_par_6, pi_target = 0.75"
1081,sim_par_6,150,150,300,0.75,one_over_p,ipr,U,rbf,300,n_target=n_source,10,Gaussian,ipr_U_one_over_p_rbf,0.0013541647415560743,"p = 10, sim_par_6, pi_target = 0.75"
1084,sim_par_6,150,150,300,0.75,one_over_p,ipr,V,rbf,300,n_target=n_source,10,Gaussian,ipr_V_one_over_p_rbf,0.0016332648431069206,"p = 10, sim_par_6, pi_target = 0.75"
1087,sim_par_6,150,150,300,0.75,one_over_p,nrm,U,rbf,300,n_target=n_source,10,Gaussian,nrm_U_one_over_p_rbf,0.001367367181141731,"p = 10, sim_par_6, pi_target = 0.75"
1090,sim_par_6,150,150,300,0.75,one_over_p,nrm,V,rbf,300,n_target=n_source,10,Gaussian,nrm_V_one_over_p_rbf,0.0011286863021379302,"p = 10, sim_par_6, pi_target = 0.75"
1135,sim_par_6,200,200,400,0.75,bootstrap_mse,ipr,U,rbf,400,n_target=n_source,10,Gaussian,ipr_U_bootstrap_mse_rbf,0.0011737360627879644,"p = 10, sim_par_6, pi_target = 0.75"
1138,sim_par_6,200,200,400,0.75,bootstrap_mse,ipr,V,rbf,400,n_target=n_source,10,Gaussian,ipr_V_bootstrap_mse_rbf,0.0012476797208224991,"p = 10, sim_par_6, pi_target = 0.75"
1141,sim_par_6,200,200,400,0.75,bootstrap_var,ipr,U,rbf,400,n_target=n_source,10,Gaussian,ipr_U_bootstrap_var_rbf,0.0011750208893106977,"p = 10, sim_par_6, pi_target = 0.75"
1144,sim_par_6,200,200,400,0.75,bootstrap_var,ipr,V,rbf,400,n_target=n_source,10,Gaussian,ipr_V_bootstrap_var_rbf,0.0012002484912169696,"p = 10, sim_par_6, pi_target = 0.75"
1147,sim_par_6,200,200,400,0.75,distance,ipr,U,rbf,400,n_target=n_source,10,Gaussian,ipr_U_distance_rbf,0.0011271655220420423,"p = 10, sim_par_6, pi_target = 0.75"
1150,sim_par_6,200,200,400,0.75,distance,ipr,V,rbf,400,n_target=n_source,10,Gaussian,ipr_V_distance_rbf,0.0012552760985107855,"p = 10, sim_par_6, pi_target = 0.75"
1153,sim_par_6,200,200,400,0.75,grid,ipr,U,rbf,400,n_target=n_source,10,Gaussian,ipr_U_grid_rbf,0.0011413178400936598,"p = 10, sim_par_6, pi_target = 0.75"
1156,sim_par_6,200,200,400,0.75,grid,ipr,V,rbf,400,n_target=n_source,10,Gaussian,ipr_V_grid_rbf,0.0011700953222719556,"p = 10, sim_par_6, pi_target = 0.75"
1159,sim_par_6,200,200,400,0.75,numerical,ipr,U,rbf,400,n_target=n_source,10,Gaussian,ipr_U_numerical_rbf,0.001142332519239334,"p = 10, sim_par_6, pi_target = 0.75"
1162,sim_par_6,200,200,400,0.75,numerical,ipr,V,rbf,400,n_target=n_source,10,Gaussian,ipr_V_numerical_rbf,0.001267991324705714,"p = 10, sim_par_6, pi_target = 0.75"
1165,sim_par_6,200,200,400,0.75,one_over_p,ipr,U,rbf,400,n_target=n_source,10,Gaussian,ipr_U_one_over_p_rbf,0.0011946366195787754,"p = 10, sim_par_6, pi_target = 0.75"
1168,sim_par_6,200,200,400,0.75,one_over_p,ipr,V,rbf,400,n_target=n_source,10,Gaussian,ipr_V_one_over_p_rbf,0.0013036804965201848,"p = 10, sim_par_6, pi_target = 0.75"
1171,sim_par_6,200,200,400,0.75,one_over_p,nrm,U,rbf,400,n_target=n_source,10,Gaussian,nrm_U_one_over_p_rbf,0.0011943707798722331,"p = 10, sim_par_6, pi_target = 0.75"
1174,sim_par_6,200,200,400,0.75,one_over_p,nrm,V,rbf,400,n_target=n_source,10,Gaussian,nrm_V_one_over_p_rbf,0.001053946975856762,"p = 10, sim_par_6, pi_target = 0.75"
1219,sim_par_6,250,250,500,0.75,bootstrap_mse,ipr,U,rbf,500,n_target=n_source,10,Gaussian,ipr_U_bootstrap_mse_rbf,0.0008121744475238466,"p = 10, sim_par_6, pi_target = 0.75"
1222,sim_par_6,250,250,500,0.75,bootstrap_mse,ipr,V,rbf,500,n_target=n_source,10,Gaussian,ipr_V_bootstrap_mse_rbf,0.0008683819698602291,"p = 10, sim_par_6, pi_target = 0.75"
1225,sim_par_6,250,250,500,0.75,bootstrap_var,ipr,U,rbf,500,n_target=n_source,10,Gaussian,ipr_U_bootstrap_var_rbf,0.0008554804432848437,"p = 10, sim_par_6, pi_target = 0.75"
1228,sim_par_6,250,250,500,0.75,bootstrap_var,ipr,V,rbf,500,n_target=n_source,10,Gaussian,ipr_V_bootstrap_var_rbf,0.0008256178893815556,"p = 10, sim_par_6, pi_target = 0.75"
1231,sim_par_6,250,250,500,0.75,distance,ipr,U,rbf,500,n_target=n_source,10,Gaussian,ipr_U_distance_rbf,0.000873033168023563,"p = 10, sim_par_6, pi_target = 0.75"
1234,sim_par_6,250,250,500,0.75,distance,ipr,V,rbf,500,n_target=n_source,10,Gaussian,ipr_V_distance_rbf,0.0008804842893929937,"p = 10, sim_par_6, pi_target = 0.75"
1237,sim_par_6,250,250,500,0.75,grid,ipr,U,rbf,500,n_target=n_source,10,Gaussian,ipr_U_grid_rbf,0.0008083271334377375,"p = 10, sim_par_6, pi_target = 0.75"
1240,sim_par_6,250,250,500,0.75,grid,ipr,V,rbf,500,n_target=n_source,10,Gaussian,ipr_V_grid_rbf,0.0008327172741942839,"p = 10, sim_par_6, pi_target = 0.75"
1243,sim_par_6,250,250,500,0.75,numerical,ipr,U,rbf,500,n_target=n_source,10,Gaussian,ipr_U_numerical_rbf,0.0008121635117633021,"p = 10, sim_par_6, pi_target = 0.75"
1246,sim_par_6,250,250,500,0.75,numerical,ipr,V,rbf,500,n_target=n_source,10,Gaussian,ipr_V_numerical_rbf,0.0008324365928304938,"p = 10, sim_par_6, pi_target = 0.75"
1249,sim_par_6,250,250,500,0.75,one_over_p,ipr,U,rbf,500,n_target=n_source,10,Gaussian,ipr_U_one_over_p_rbf,0.0008654851653483876,"p = 10, sim_par_6, pi_target = 0.75"
1252,sim_par_6,250,250,500,0.75,one_over_p,ipr,V,rbf,500,n_target=n_source,10,Gaussian,ipr_V_one_over_p_rbf,0.0009125930491954117,"p = 10, sim_par_6, pi_target = 0.75"
1255,sim_par_6,250,250,500,0.75,one_over_p,nrm,U,rbf,500,n_target=n_source,10,Gaussian,nrm_U_one_over_p_rbf,0.0008720745353931854,"p = 10, sim_par_6, pi_target = 0.75"
1258,sim_par_6,250,250,500,0.75,one_over_p,nrm,V,rbf,500,n_target=n_source,10,Gaussian,nrm_V_one_over_p_rbf,0.0008042586988796261,"p = 10, sim_par_6, pi_target = 0.75"
884,sim_par_6,50,50,100,0.75,bootstrap_mse,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_bootstrap_mse_rbf,0.003286850449139776,"p = 20, sim_par_6, pi_target = 0.75"
887,sim_par_6,50,50,100,0.75,bootstrap_mse,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_bootstrap_mse_rbf,0.0030527727616586893,"p = 20, sim_par_6, pi_target = 0.75"
890,sim_par_6,50,50,100,0.75,bootstrap_var,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_bootstrap_var_rbf,0.003266829743602575,"p = 20, sim_par_6, pi_target = 0.75"
893,sim_par_6,50,50,100,0.75,bootstrap_var,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_bootstrap_var_rbf,0.002979144669825367,"p = 20, sim_par_6, pi_target = 0.75"
896,sim_par_6,50,50,100,0.75,distance,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_distance_rbf,0.003278630875624492,"p = 20, sim_par_6, pi_target = 0.75"
899,sim_par_6,50,50,100,0.75,distance,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_distance_rbf,0.003006566399937589,"p = 20, sim_par_6, pi_target = 0.75"
902,sim_par_6,50,50,100,0.75,grid,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_grid_rbf,0.0032632124264494137,"p = 20, sim_par_6, pi_target = 0.75"
905,sim_par_6,50,50,100,0.75,grid,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_grid_rbf,0.002974688626516663,"p = 20, sim_par_6, pi_target = 0.75"
908,sim_par_6,50,50,100,0.75,numerical,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_numerical_rbf,0.0032918734415805025,"p = 20, sim_par_6, pi_target = 0.75"
911,sim_par_6,50,50,100,0.75,numerical,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_numerical_rbf,0.011546085935101874,"p = 20, sim_par_6, pi_target = 0.75"
914,sim_par_6,50,50,100,0.75,one_over_p,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_one_over_p_rbf,0.003506488397698505,"p = 20, sim_par_6, pi_target = 0.75"
917,sim_par_6,50,50,100,0.75,one_over_p,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_one_over_p_rbf,0.0035768205388944704,"p = 20, sim_par_6, pi_target = 0.75"
920,sim_par_6,50,50,100,0.75,one_over_p,nrm,U,rbf,100,n_target=n_source,20,Gaussian,nrm_U_one_over_p_rbf,0.003481887280314619,"p = 20, sim_par_6, pi_target = 0.75"
923,sim_par_6,50,50,100,0.75,one_over_p,nrm,V,rbf,100,n_target=n_source,20,Gaussian,nrm_V_one_over_p_rbf,0.00286425182572205,"p = 20, sim_par_6, pi_target = 0.75"
968,sim_par_6,100,100,200,0.75,bootstrap_mse,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_bootstrap_mse_rbf,0.00187973386902,"p = 20, sim_par_6, pi_target = 0.75"
971,sim_par_6,100,100,200,0.75,bootstrap_mse,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_bootstrap_mse_rbf,0.0017575582054353458,"p = 20, sim_par_6, pi_target = 0.75"
974,sim_par_6,100,100,200,0.75,bootstrap_var,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_bootstrap_var_rbf,0.0018009823276013575,"p = 20, sim_par_6, pi_target = 0.75"
977,sim_par_6,100,100,200,0.75,bootstrap_var,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_bootstrap_var_rbf,0.0016346587301864545,"p = 20, sim_par_6, pi_target = 0.75"
