beta,n_plus,n_minus,n_target,pi_target,p,seed,pi_nmr_u,pi_ipr_u,pi_nmr_v,pi_ipr_v,var_plug-in,var_explicit,var_plug-in_target,var_plug-in_plus,var_plug-in_minus,r_n,lambda_target,lambda_plus,lambda_minus,var_explicit_target,var_explicit_plus,var_explicit_minus
0.5,500,500,500,0.9,5,36,0.8808878522336795,0.8759216310807203,0.8828167833262239,0.8694218804422702,0.4842104454809937,0.4657105378934647,0.0014710252169309196,0.0009930688173334882,4.223791753963309e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014385027554614238,0.0009611460410747785,1.092539141789306e-05
0.5,500,500,500,0.9,5,37,0.8737820250779328,0.8756960878244151,0.8763517964430098,0.8696635873091985,0.46265571766203717,0.44392758683108224,0.0014392175659754352,0.0008968092291539265,3.312020341189055e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014068087416666542,0.0008653938814946471,1.0421888239076083e-06
0.5,500,500,500,0.9,5,38,0.9781292929628744,0.9780022535279,0.9784600645352634,0.9690364850178295,0.5910442989025075,0.569097342011038,0.001266264092640705,0.0011982237221322418,1.9035112839529834e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012343810080208684,0.0011673990799099254,-1.047659417885427e-05
0.5,500,500,500,0.9,5,39,0.8892404941213918,0.8960960205809625,0.8912392622468973,0.8899171368980052,0.38526749600172117,0.3687529643737644,0.0014208048017794535,0.0009451497521793271,1.8606176574382944e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001385423444110634,0.0009108656849213803,-1.3942844336756188e-05
0.5,500,500,500,0.9,5,40,0.9587912539608503,0.9550085726504685,0.9599751812468279,0.9448647223381876,0.6931103398990685,0.6586284782983335,0.0010344197741636583,0.00082597679999815,2.7000606971177108e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010030294927803052,0.000795404670881128,-4.933963483777504e-06
0.5,500,500,500,0.9,5,41,0.8374933688379045,0.8356120816815935,0.8403472754412195,0.8300473863237873,0.4454435641635785,0.4281008122836438,0.0015507644833598411,0.0009236757849186384,6.220767758081606e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015170943210025545,0.0008912691942044582,2.9523421467225752e-05
0.5,500,500,500,0.9,5,42,1.0,1.0,1.0,1.0,0.7124345533425606,0.6771055236536297,0.0010254468052672894,0.0008603091601112137,1.0376228180139816e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009936790836611031,0.0008288474932550693,-2.042198244867066e-05
0.5,500,500,500,0.9,5,43,0.9238786441851822,0.9295326392220593,0.9257371318976103,0.9213600160171846,0.5792360467074481,0.5529378493602733,0.0011997967691750313,0.0009161408299346537,1.5402074160115148e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011676427298576986,0.0008835064404415505,-1.6575559259379702e-05
0.5,500,500,500,0.9,5,44,0.926669213670502,0.9318450697386945,0.9281215477885641,0.9243407925257942,0.5428920628106503,0.5226563812028027,0.0015089519857100601,0.00106978499958926,1.4394665907453548e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014767384859778465,0.0010374953847008817,-1.7758240172249806e-05
0.5,500,500,500,0.9,5,45,0.8832784449533182,0.8879579914918871,0.8852524609741883,0.881947392733516,0.43661985307141404,0.42042731318104776,0.0014754676393253282,0.0011248179738465474,2.379097876353024e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014423811339121517,0.001092327073925592,-7.948457066087045e-06
0.5,500,500,500,0.9,5,46,0.9025560695472937,0.8985400307405007,0.9045512058099348,0.8911110735054754,0.5488536533549382,0.5264651520800575,0.001387192650848306,0.0009401788616262953,3.8524416702728976e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013548423012798017,0.0009078136284625948,6.73182516508497e-06
0.5,500,500,500,0.9,5,47,0.9582435145371522,0.9602402201085325,0.9592338280509453,0.950478025085733,0.6190526108013394,0.5887320251382068,0.0010222870206091576,0.0008579562722018277,1.8121679456285324e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009905662417890593,0.0008265500359343481,-1.1731347470678166e-05
0.5,500,500,500,0.9,5,48,0.9195487910901806,0.925600720184556,0.9209898875834963,0.9186194970473784,0.45179889783603416,0.43406230570872467,0.0014131543904154994,0.0010926668108519545,1.307857043157227e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001379312461144755,0.0010601308220028471,-1.9429759454459017e-05
0.5,500,500,500,0.9,5,49,0.920061822167433,0.9238934384411728,0.9216478328042612,0.9159261706737948,0.5719677966087594,0.549096998655491,0.0013021378590246792,0.001055192610148861,1.7574260696433944e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001269707633318129,0.0010235389800928862,-1.3305212870351468e-05
0.5,500,500,500,0.9,5,50,0.9078121426831565,0.9109187060933552,0.9091598833275473,0.9042521909726653,0.434804681563567,0.41774225176007246,0.0013079493966689328,0.0010459958973598098,1.3946133178802635e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00127650021572967,0.0010146235049779406,-1.6152133078928266e-05
0.5,500,500,500,0.9,5,51,0.7999646138871239,0.802457691159026,0.804121283124219,0.7972849125413815,0.4683444371486629,0.4479943131381009,0.001468058055842697,0.0007465264405396709,5.955871252985297e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001434491226387724,0.0007134006565369111,2.743709302499564e-05
0.5,500,500,500,0.9,5,52,0.8664930815974761,0.8692227934657755,0.8693177379092482,0.8631455189278427,0.47974942060540243,0.4600822039377492,0.001351298771700148,0.0009120782278836303,3.027409293657657e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013194411271492124,0.0008807567751667467,-5.745064620699125e-07
0.5,500,500,500,0.9,5,53,0.9436379124606977,0.9419456896777737,0.9447104930516208,0.934810693988636,0.4628538350424895,0.4445560438426794,0.001300364329236843,0.001055084484310906,2.531091561066448e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012687611369986973,0.0010237783874198492,-5.897292238543628e-06
0.5,500,500,500,0.9,5,54,0.8454953098345868,0.8411286958679096,0.8482215681748206,0.8356752352098065,0.4204906155319365,0.4035634353863544,0.001472013480700547,0.0008658789832408555,6.482761487176004e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00143939198751164,0.0008336240702249142,3.298063627044101e-05
0.5,500,500,500,0.9,5,55,0.8996258238305582,0.9013968864908284,0.9014282791949062,0.894217720629429,0.48045282549063767,0.4593589692495788,0.0011693042511655121,0.0009004874269817938,2.3994984497348862e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001137952231768935,0.0008700155844376667,-6.107004588362663e-06
0.5,500,500,500,0.9,5,56,0.9054115038256204,0.9111539545569052,0.9078861229793033,0.9030699821836843,0.6468399675724985,0.6176395461998228,0.0012448567816965386,0.0008827743466605881,1.851944646351542e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001212248523154158,0.0008498201052619114,-1.280214279164582e-05
0.5,500,500,500,0.9,5,57,0.908363180366952,0.9113315611715085,0.9102973880796864,0.9032303589855131,0.565892543871561,0.5407336510304733,0.001206067498800943,0.000994933040268463,2.1760701622227763e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001172989829685167,0.0009621346414960819,-1.1184486347293188e-05
0.5,500,500,500,0.9,5,58,0.8365115088585922,0.8418982356481925,0.8392781178155044,0.8364204121903018,0.43659595253120975,0.4200127163121547,0.001488080388917668,0.0009951521507980527,3.733033251747622e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014557453166541556,0.0009637302672577119,5.348678577266064e-06
0.5,500,500,500,0.9,5,59,0.892034183299201,0.8930420819515763,0.8945333721202564,0.8861312943826845,0.5287530149893576,0.5057503230166815,0.0012763642257422926,0.0008243192312961825,2.8296629767088005e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012454312979378601,0.0007937757383151833,-2.8453776445003243e-06
0.5,500,500,500,0.9,5,60,0.8941429698849136,0.9002875560022021,0.8961422482179309,0.8936965602963947,0.47455716489872113,0.4563442712730236,0.0014817194563638125,0.001061644024109863,1.77116779551471e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014484565210499678,0.0010287473898075161,-1.4419523020725578e-05
0.5,500,500,500,0.9,5,61,0.7994634359370548,0.7992761554191663,0.8032809858435483,0.7942373103013902,0.4749892320741474,0.4560006908013421,0.0015839204520940486,0.0007735524295899126,6.631685508533916e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015510716061107876,0.0007417982480804053,3.4024567178492227e-05
0.5,500,500,500,0.9,5,62,0.941215816203722,0.9441900954485956,0.9424155238256892,0.9356854189763182,0.5267991461136481,0.5024468228752825,0.0011918126204661507,0.0008434562427676017,1.76571925789604e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011596248349333704,0.000812244524432848,-1.3843834931415167e-05
0.5,500,500,500,0.9,5,63,0.94789058096108,0.9431953395417763,0.9492949178119622,0.9332389038841866,0.6504739466265952,0.616547695460562,0.0008959693849039528,0.0008631348157102396,2.7997646894850766e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008648369935940758,0.0008317456320976468,-2.6892248119469997e-06
0.5,500,500,500,0.9,5,64,0.871435982690128,0.8749696736364794,0.8737959642357114,0.8684315215966507,0.4649949029295788,0.4451241217525218,0.001280801982242338,0.0009884601649824876,2.6860770513812595e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012476360380219154,0.0009554528861578371,-5.086987481028871e-06
0.5,500,500,500,0.9,5,65,0.9353789675678327,0.93652168450732,0.9368662609795163,0.9281439403628171,0.5818881771475931,0.5571130262341207,0.0013694291164439536,0.0009088350990401248,2.01571296097549e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013364196652488891,0.0008759916463624284,-1.1850239201804946e-05
0.5,500,500,500,0.9,5,66,0.8728345008600551,0.8771084343130686,0.8753601273209762,0.8703868503829775,0.4977135150246729,0.4767927474703292,0.0014195056963274865,0.0008647196353938192,2.99415075156034e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001387187815179769,0.0008321719816346551,-2.466077684060153e-06
0.5,500,500,500,0.9,5,67,0.8401208827911355,0.8332686846960551,0.8429871789877847,0.827492366038425,0.44413580060642216,0.42502244413468543,0.0012806341811363612,0.0008394472186784544,6.175148742819432e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012487371446779916,0.0008078331908835112,3.136750949239708e-05
0.5,500,500,500,0.9,5,68,0.9094849079151958,0.9073837321748823,0.9119923338102931,0.8981753381725446,0.6421173419558754,0.6075834269480841,0.001028012735815083,0.0007081934679309359,2.825147165326227e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009958675358856528,0.0006771040209542223,-3.408735411492003e-06
0.5,500,500,500,0.9,5,69,0.8823873148194397,0.8900922373278816,0.8849211871046267,0.8830866618800723,0.4829354774721779,0.4607457305931748,0.0012382073519430392,0.0008584363907083288,1.8335776487972495e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012056032193508148,0.000826851038125076,-1.4653062094471814e-05
0.5,500,500,500,0.9,5,70,0.8032476906245589,0.8059725745100568,0.8071217874709158,0.8006469650130827,0.44904127149850587,0.42884000170107706,0.0013079567626114025,0.0007981140633526367,5.185844361873959e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001275165316276805,0.0007654399383966171,2.024404888945064e-05
0.5,500,500,500,0.9,5,71,0.8526425456280691,0.8549516343936387,0.8555188453462446,0.8487448703719949,0.49189760048006614,0.47126676485988994,0.001423906658779311,0.0008660245323683833,4.1405232544332756e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013914029215020829,0.000832733371045391,9.420799662596124e-06
0.5,500,500,500,0.9,5,72,0.9153436480776517,0.9157963965049267,0.9169357045884946,0.907846415093853,0.514157572619473,0.49066899740772524,0.0012331254063490567,0.0009191048123820988,2.6096884898108357e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011996289846986086,0.0008861426477834167,-6.958379730637176e-06
0.5,500,500,500,0.9,5,73,0.9465978702009543,0.9504453683840535,0.947959758764022,0.9410469048100446,0.6569105242389135,0.626707592452902,0.001114314730518387,0.0008796051736163866,1.3558133935795282e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010830793172973419,0.0008487258901497263,-1.662546573277801e-05
0.5,500,500,500,0.9,5,74,0.8883031901301706,0.8925291290636668,0.8904826217849504,0.8860707063233633,0.42927010958042555,0.4100929132862995,0.0012521536921857505,0.0008875826323519551,2.3866528014315584e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001219152776681165,0.0008557908810402637,-7.997515431568125e-06
0.5,500,500,500,0.9,5,75,0.8932358227739333,0.8927111451264257,0.8958167079132765,0.8858340796443822,0.4944785742489578,0.47125281506977496,0.0010840766418022869,0.0008676987457637686,3.1577936012223234e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010529632945276424,0.0008365836640176205,6.478561317413423e-07
0.5,500,500,500,0.9,5,76,0.9320846969718206,0.9353312872071754,0.9337352580454217,0.9264234022471043,0.6064113257728745,0.578331181057308,0.0011622092981949427,0.000839007207754256,1.711301331005843e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001130507369168754,0.0008077105270202223,-1.3348018225611824e-05
0.5,500,500,500,0.9,5,77,0.9476485465576069,0.9535169628108875,0.9489965929873003,0.9447146526638306,0.6045677976263728,0.5779668805674985,0.001184176649978011,0.0010339232972242883,1.0135029426871008e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001151987037681712,0.0010008864124118055,-2.268056904686233e-05
0.5,500,500,500,0.9,5,78,0.9150695952331017,0.9188743913122379,0.9169970408618991,0.9105878987000046,0.5979711307775513,0.5725823099137578,0.0013322441055865838,0.0009671442625706086,1.921370633540336e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001298650093408238,0.0009345615162209553,-1.3053372462268342e-05
0.5,500,500,500,0.9,5,79,0.9444744223344647,0.9474233578738067,0.9459220727445309,0.9393016608811937,0.5715574956001284,0.5480862972303374,0.001271464246449448,0.000971114106076213,1.3499009735190897e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012404743185154832,0.0009400028791142212,-1.7046401488363117e-05
0.5,500,500,500,0.9,5,80,0.9316638806500764,0.9345400806667383,0.9334531730005563,0.9255151983812981,0.6564817249823195,0.6258532572594749,0.0011234432704300226,0.0009479539909962498,1.857619262398294e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010909699728198774,0.0009148147476910617,-1.3319973928060946e-05
0.5,500,500,500,0.9,5,81,0.9432046686311506,0.9401463322742922,0.944212470816973,0.9332432112742832,0.4746961997357539,0.45782477072353117,0.0014380908084100843,0.0012828181321228708,2.999499640622943e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00140451750826176,0.0012500721294189665,-1.4570343173092581e-06
0.5,500,500,500,0.9,5,82,0.9736312676201169,0.9761182834388519,0.9740882081707383,0.9679660496987371,0.5241442271153746,0.5041904174974278,0.0013416724452818935,0.0011597911591778789,1.4759196152867095e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001309258453586648,0.0011278707535241628,-1.669727496977913e-05
0.5,500,500,500,0.9,5,83,0.875661510612921,0.8788340791587801,0.8781560931680641,0.8713873256209628,0.5365848354281165,0.5124265329684959,0.0012503090867336277,0.000843034687548648,2.797573610756832e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012183449720263306,0.0008107424127764551,-3.2746330126398604e-06
0.5,500,500,500,0.9,5,84,0.9587551927305531,0.9609968611016336,0.9592996378007091,0.9528367685011252,0.5265722084609253,0.5062352201449328,0.0014048141093181614,0.00114474426022338,1.3828855472759931e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013709105447474723,0.0011115922000528577,-1.811728100098442e-05
0.5,500,500,500,0.9,5,85,0.8903246802441142,0.8881643506177169,0.8927440440157532,0.8808041074225086,0.5335339843990232,0.5078938135311785,0.0010988181236870546,0.0008014674874357965,3.585925027377885e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010674271473677388,0.0007698738878531008,5.798047419958152e-06
0.5,500,500,500,0.9,5,86,0.9612949925883254,0.9632536915482618,0.9618986794735758,0.9551694599112353,0.4894129959879025,0.4694557901996013,0.0013388320571898306,0.0010110553165702666,1.5205704556183094e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013055240877518637,0.0009788227539135885,-1.56971550436813e-05
0.5,500,500,500,0.9,5,87,0.9558615177637352,0.9489408097637952,0.957001591822744,0.9387384368755397,0.6737641071649688,0.6400586600503092,0.0009828520395927347,0.0008189448212700219,3.5494551735821936e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0009518434396239561,0.000788493810514046,5.042575180969067e-06
0.5,500,500,500,0.9,5,88,0.9511193365001942,0.957055741806056,0.952767287782447,0.9449411817559243,0.8197767969871314,0.7717534274767677,0.0008991840621781869,0.0006410679990777716,1.2164118922805704e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0008688335073079312,0.0006111711486856963,-1.8530615344292123e-05
0.5,500,500,500,0.9,5,89,0.8963041171014882,0.8962906592049564,0.8982513777692018,0.8892131900814981,0.49005713278932417,0.4681155825232426,0.001210824047965965,0.0009223456651303146,2.941463521746593e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011779450076302433,0.000890159360755649,-2.3463899141429323e-06
0.5,500,500,500,0.9,5,90,0.967779896637131,0.9682685307214809,0.9678699722664931,0.9596088797594284,0.5392206635092922,0.5190642909470597,0.0013464382512407135,0.001176072544334394,1.648826559458326e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013137256082900173,0.001144295904614956,-1.3931668824684884e-05
0.5,500,500,500,0.9,5,91,0.8048218439309303,0.8069368447842367,0.8087563312100873,0.801299340879899,0.4876168877374843,0.4651839564573815,0.0012795439755334478,0.0006832452363909923,5.2968339227819966e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012478593765856694,0.0006523363302552987,2.282643715145749e-05
0.5,500,500,500,0.9,5,92,0.9340506394624177,0.9403590252401172,0.9354860627840852,0.9315200716797813,0.5921780833915398,0.5654860073124882,0.0011519148752719447,0.000964354899429392,9.496896810332446e-06,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011198845511390942,0.0009324475605744231,-2.238311281366201e-05
0.5,500,500,500,0.9,5,93,0.8447149619418164,0.8376898695558015,0.8477687180585722,0.8315782655195576,0.495735275227922,0.4741400337767808,0.0011879725653641782,0.0008439755006156076,5.9242692081529285e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011572524137021256,0.0008133983847465887,2.94434175721614e-05
0.5,500,500,500,0.9,5,94,0.8902551783983377,0.8985523823853765,0.8926146117492526,0.8913251016108233,0.5162753096842826,0.4932491672043744,0.001292465880803814,0.0008618668888071024,1.4869838064671674e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012597105027833955,0.0008290130037256205,-1.6268442973532693e-05
0.5,500,500,500,0.9,5,95,0.8649891197942595,0.8653209096452992,0.8672616067097373,0.8598754246753181,0.39165843416539664,0.3767348379992328,0.0014045932052344492,0.0009834819201504981,4.075512068487274e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013736309518075362,0.0009520500678368293,1.0602051166097581e-05
0.5,500,500,500,0.9,5,96,0.8432537420800382,0.8482797567292716,0.8467011879324108,0.8423319680158745,0.5031483018719355,0.4814065594013373,0.0013966335169098149,0.0007700138467291244,3.643822410976478e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013641582928876073,0.00073810058197743,5.628300583926382e-06
0.5,500,500,500,0.9,5,97,1.0,1.0,1.0,1.0,0.650165510300638,0.6236478319066384,0.0011936119271148975,0.0010870143866564576,7.808479483326885e-06,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011621781188183578,0.0010555048513137821,-2.2584376524692473e-05
0.5,500,500,500,0.9,5,98,0.8643014762581531,0.8644917526726326,0.8670551758099255,0.8569705449332756,0.543158271944302,0.5162929784006152,0.0010647056454996312,0.0008355186436245412,3.456844300421968e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010321020654798785,0.0008036042084990092,3.389168096723516e-06
0.5,500,500,500,0.9,5,99,0.9007572720420485,0.9061192059592034,0.9026958287137156,0.8988442687630704,0.48466385656862376,0.46270648359263805,0.0012340425707446044,0.0009548858659150337,1.5681334626225297e-05,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012007286889832436,0.0009213188334502576,-1.731612738420374e-05
0.5,500,500,500,0.9,5,100,0.9783523126288325,0.9829861768916454,0.9786990900407082,0.9739493053399769,0.5404526581196882,0.5171902622552927,0.0011660679553617999,0.0011347532521090605,7.812752012463766e-06,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0011319581230184728,0.0011009164503458235,-2.360983015670115e-05
1.0,500,500,500,0.1,5,1,0.15209138664665084,0.16215441343484405,0.1673507464863839,0.1637779803681791,0.13575019883933812,0.13376065017364594,0.005828673080031282,9.662256171175388e-05,0.0026604222364956624,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0057838327175715465,5.673206625622651e-05,0.0026193212083827078
1.0,500,500,500,0.1,5,2,0.12060830060019857,0.126010604386676,0.13973959755421594,0.1278509727352976,0.1430025047914406,0.14099757586005118,0.005975009821997855,5.786377838290956e-05,0.0031697070943744834,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005929213188954896,1.6677133624964924e-05,0.003127668014802909
1.0,500,500,500,0.1,5,3,0.051193912955898334,0.0581043127820966,0.08858535674629182,0.06031482193112142,0.1509144532192512,0.14875586188436857,0.005378131413270339,2.3682789121033144e-05,0.003002405061724764,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0053356746353872,-1.4405407391615555e-05,0.002962741040275607
1.0,500,500,500,0.1,5,4,0.09973208353568165,0.11279141066246906,0.12272552959684399,0.11468996226855865,0.15137587260603627,0.14934854009398177,0.006139919028140931,5.6653962115898996e-05,0.002801462287240754,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.006096767058724195,1.8832312193572953e-05,0.002761927868220493
1.0,500,500,500,0.1,5,5,0.10050083453092289,0.08930362963151156,0.12239113631888372,0.09136384833001926,0.15300733264612643,0.15106737470223514,0.006399034394579335,5.2893981453806135e-05,0.003617768381744158,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0063524137267139125,1.4102437408070045e-05,0.0035755083580834013
1.0,500,500,500,0.1,5,6,0.11749782438468816,0.11317540699378431,0.1369346920696203,0.11498736888870947,0.15735241547722867,0.15538696791446982,0.006547412266472442,6.504040166601837e-05,0.0030648118525154334,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.006503519101285549,2.759218612802261e-05,0.003025277071863286
1.0,500,500,500,0.1,5,7,0.10431182914144119,0.0815129249984981,0.12527484746676737,0.08349165661029545,0.15022005835844024,0.1482449843748472,0.005841767540079886,5.844620800728244e-05,0.003628492306329153,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0057970668217809385,1.9909205102308647e-05,0.0035864478273326394
1.0,500,500,500,0.1,5,8,0.0,0.03730972677017941,0.07131371547207463,0.03980862036282895,0.16863138519422377,0.1662186958209453,0.005110742919532154,1.6261867827721793e-05,0.00327059660039943,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005068267189203279,-2.1256911369338383e-05,0.003230442635749342
1.0,500,500,500,0.1,5,9,0.08116797374974288,0.08272310070257843,0.10770884429088406,0.08476145912102173,0.14498065334700277,0.1429236979944661,0.0058649706730316015,4.6075315483853656e-05,0.003169924622829098,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005818474552551467,6.593532357879184e-06,0.0031270636043169153
1.0,500,500,500,0.1,5,10,0.0,0.0613940491546931,0.07165502955628736,0.06368174919461644,0.15869136408485413,0.1565133600998003,0.005548025288394479,1.783066386919473e-05,0.0033741111745752158,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00550519477853062,-2.143170661450533e-05,0.0033335049771198166
1.0,500,500,500,0.1,5,11,0.13520934567869922,0.14346750722648477,0.15204412519722996,0.14516949738063806,0.13770997771247892,0.13573107083655991,0.005932991052990531,8.215738751710931e-05,0.002869030354461948,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005886977724616216,4.225306185234867e-05,0.0028272814240145605
1.0,500,500,500,0.1,5,12,0.09588550946733726,0.11020964794086485,0.11743906968563067,0.11195531027992028,0.1328802530730671,0.1311432677490728,0.006179998630325466,5.2728326541262516e-05,0.0032542439332263156,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.006135981554090342,1.3223853812749375e-05,0.003213753608159342
1.0,500,500,500,0.1,5,13,0.08611698214650097,0.09659313600678454,0.1110161622353517,0.09846311081589226,0.14245956651512268,0.1405360549582736,0.006321127505522638,4.8292232849804126e-05,0.0032360170332649614,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.006275045755873454,6.9063201237895555e-06,0.0031937905719614523
1.0,500,500,500,0.1,5,14,0.10333298594449894,0.10327256520252331,0.12461631646289739,0.10514973062117916,0.13616220983151175,0.1342496986704524,0.005905029311791222,5.727376941605487e-05,0.003434117437060724,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005856950789489002,1.7729324167103933e-05,0.0033897598856600375
1.0,500,500,500,0.1,5,15,0.051054593186059254,0.06332795332343355,0.08631771367677872,0.06543856549427723,0.14154841587836045,0.1396598062777799,0.0054980036023943996,2.3420206083068067e-05,0.004107753742242431,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00545311188188613,-1.7409290024250623e-05,0.0040649976667941345
1.0,500,500,500,0.1,5,16,0.09445822193675693,0.10853289511221126,0.11791475086899589,0.11036082670113967,0.1480807423873237,0.14602515816395384,0.00628473373270653,6.125268991727545e-05,0.002979791708873518,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.006237779403013954,2.1448917305599835e-05,0.0029370939340076507
1.0,500,500,500,0.1,5,17,0.16420822395911833,0.1556886129714355,0.17907532375158713,0.15746482200531953,0.14416512703392695,0.14199590504991588,0.005450646039834598,0.00011098915626435583,0.0027018483856673463,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005406207770231486,7.285930131328833e-05,0.0026600776314726904
1.0,500,500,500,0.1,5,18,0.0,0.03386537668425643,0.05721510605155287,0.036282319476405034,0.15768458473207012,0.15537298462534857,0.004830789275722299,1.1708093021303456e-05,0.0035806044593496926,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.004787803230912657,-2.7178233179103728e-05,0.0035389971438841705
1.0,500,500,500,0.1,5,19,0.06927000466145257,0.08914866997114412,0.09733229217154087,0.09095905954686201,0.13411322504454118,0.13224706159468297,0.006030473809888127,3.9246037005233327e-05,0.003042341429961479,0.006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00598433681069388,4.565174780424286e-07,0.0030004751159694587
